metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_sending,1788336267,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_waiting,1788336267,0.527800,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_receiving,1788336267,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
http_req_failed,1788336267,0.000000,,,,true,,GET,02_BrowseProducts,HTTP/1.1,default,,200,,,02_BrowseProducts,,
checks,1788336267,1.000000,Products loaded,,,,,,,,default,,,,,,,
http_reqs,1788336267,1.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_duration,1788336267,1.005000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_blocked,1788336267,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_connecting,1788336267,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_tls_handshaking,1788336267,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_sending,1788336267,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_waiting,1788336267,1.005000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_receiving,1788336267,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
http_req_failed,1788336267,0.000000,,,,true,,GET,03_ProductDetail,HTTP/1.1,default,,200,,,03_ProductDetail,,
checks,1788336267,1.000000,Detail loaded,,,,,,,,default,,,,,,,
checks,1788336267,0.000000,Detect BUG #3 Price type,,,,,,,,default,,,,,,,
http_reqs,1788336268,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_duration,1788336268,1.320300,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_blocked,1788336268,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_connecting,1788336268,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_tls_handshaking,1788336268,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_sending,1788336268,0.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_waiting,1788336268,0.504400,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_receiving,1788336268,0.815900,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
http_req_failed,1788336268,1.000000,,,1400,false,,POST,04_ApplyCoupon,HTTP/1.1,default,,400,,,04_ApplyCoupon,,
checks,1788336268,1.000000,Coupon handled,,,,,,,,default,,,,,,,
